name,price
Python程序设计 第3版,48.30
Python即学即用,36.00
包邮 漏洞战争：软件漏洞分析精要+Python黑帽子:黑客与渗透测试编程之道 2本,129.00
包邮 Python数据分析入门+Python 3网络爬虫开发实战 2本,120.10
Python程序设计基础,29.80
Raspberry Pi Python编程入门 (英)Simon Monk著；姜斐祚译,31.70
贝叶斯思维:统计建模的Python学习法 畅销书籍 计算机 正版贝叶斯思维-统计建模的Py,39.20
Python面向对象编程指南 新华正版,62.40
Python 密码学编程 [美] Al Sweigart 斯维加特,54.90
从Python开始学编程 Vamei,40.20
Python开发向导 新华正版,38.70
零基础入门学习Python+学习编程步 零基础上手Python开发 全2册 pyhton从入门到,129.30
"Python统计分析 建模 数据分析 讲述统计数据分析与应用 Springer""统计和计",79.00
PYTHON从小白到大牛,73.87
流畅的Python 编程从入门到实践 python代码大全 python入门到精通进阶书籍 Pyth,128.00
深入浅出Python机器学习,58.70
Python数据分析与挖掘实战/计算机软件与程序设计/Python教材书|4894338,48.30
Python程序设计第一课,36.30
Python+Spark 2 0+Hadoop机器学习与大数据实战,69.30
包邮  视觉SLAM十四讲：从理论到实践+试读 Python计算机视觉编程,109.50
包邮 量化交易之路 用Python做股票量化分析+量化炼金术 中低频量化交易策略研发 共2本,109.00
包邮  实用机器学习 python机器学习入门教程书籍 机器学习算法,55.90
包邮数据科学家养成手册+Python大战机器学习+数据科学家修炼之道 3本,164.00
包邮 深度学习 优化与识别+深入浅出深度学习 原理剖析与Python实践 2本,155.00
(正版特价)Python数据挖掘：概念、方法与实践 计算机与互联网 书籍|230328,22.42
Python+Spark 2.0+Hadoop机器学习与大数据实战+生态系统操作与实战指南,125.80
清华大学：从零开始学Python数据分析与挖掘,59.25
包邮从芯片到云端 Python物联网全栈开发实践 全栈开发书籍 云计算 数据分析,88.90
Python机器学习实践指南 程序设计 python书籍,50.00
现货正版零起点Python足彩大数据与机器学习实盘分析 Python编程语言书籍 机器学习,75.00
包邮利用Python开源工具分析恶意代码Python开源工具恶意代码分析技术教程书籍,73.60
包邮精通Python爬虫框架Scrapy+精通Scrapy网络爬虫程序编程图书,88.50
Python爬虫开发与项目实战,61.60
Python程序设计开发宝典,50.00
Python数据分析与挖掘实战 Python核心编程Python语言开发入门教程,51.60
数据结构与算法 Python语言实现 数据结构,87.40
包邮 预测分析建模：Python与R语言实现|4980710,55.30
从零开始学Python程序设计,60.83
包邮 Python机器学习|5345679,55.30
包邮 Python数据分析实战|6399154,55.30
包邮 Python自然语言处理|8051535,55.30
Python程序设计第一课,39.69
正版 虫术 Python绝技  Python2 3实战项目书籍源代码可视化爬虫深入分析爬,69.00
【全2册】Python基础教程 第3版+Python科学计算基础教程Python编程实践,112.00
Python编程 从入门到实践+Python编程快速上手 让繁琐工作自动化+流畅的Python 3本,221.80
玩转Python网络爬虫 Python网络爬虫 Python 3Scrapy 数据爬虫 使用Pyth,49.20
Python 3程序开发指南（第2版 修订版) python从入门到实践教程书籍 python核心编,48.50
Python与神经网络实战 程序开发数据 Python神经网络编程 深度学习框架 python自然语,55.90
Python高性能编程 python编程教程书籍 python核心编程 python编程技术从入门到,52.50
Python机器学习 学习实战 python基础教程指南 数据结构与算法分析 人工神经网络 机器学习,79.00
趣学Python——教孩子学编程  程序设计书籍 少年趣味编程书籍 计算机书,39.40
包邮 零起点Python大数据与量化交易+量化投资 以Python为工具+零起点Python机器学习,216.60
Selenium 2自动化测试实战——基于Python语言 9787121278532,40.10
Python树莓派编程,36.80
（正版） Python与机器学习实战：决策树、集成学习、支持向量机与神经网络算法详解及编程,46.90
零基础入门学习Python 清华大学出版社 小甲鱼 9787302438205,37.60
"Python Cookbook（中文版,第3版）",87.48
Python数据分析与数据化运营,82.17
Python语言程序设计,65.57
"Python基础教程（第2版,修订版）",63.99
我的Python世界,55.89
"""笨办法""学Python 3",47.79
Python地理数据处理 python数据处理 ArcGIS 矢量数据,63.20
Python社会媒体挖掘 数据科学数据挖掘网络数据分析教程书籍,69.00
图解算法 使用Python 数据结构程序调试方法技巧书数组堆栈链表队列算法书Python语言快速入门,49.00
Python参考手册（第4版·修订版）python学习手册核心编程 python基础教,63.40
面向ArcGIS的Python脚本编程 ArcGIS for Desktop用户Python开发,34.40
易学Python Anthony Briggs,36.50
机器学习系统设计：Python语言实现 9787111569459,40.10
Python数据可视化,51.80
Effective Python:编写高质量Python代码的59个有效方法,44.30
Python机器学习实践：测试驱动的开发方法,44.30
数据科学导论：Python语言实现(原书第2版),44.30
PySpark实战指南：利用Python和Spark构建数据密集型应用并规模化部署,36.80
Python+Spark 2 0+Hadoop机器学习与大数据实战 清华大学出版社 林大贵,75.20
Python网络数据采集,47.79
Python Linux系统管理与自动化运维,73.87
青少年学Python,63.99
零压力学Python,63.99
Python游戏编程快速上手（第4版）,55.89
Python数据抓取技术与实战,40.18
Python编程(第四版) 9787512355309 Mark Lutz,124.70
Python自然语言处理 9787111606703 印度] 雅兰·萨纳卡(Jalaj T,49.80
Effective Python:编写高质量Python代码的59个有效方法 978711,37.20
流畅的Python,118.20
Python从菜鸟到高手,108.80
Python+Spark 2.0+Hadoop机器学习与大数据实战,84.20
Python高级编程-(第2版),75.70
Python程序设计基础与应用,41.70
Python树莓派编程,40.67
"Python 入门经典 [美]Katie Cunningham,李军,李强",32.10
Python入门经典 畅销书籍 计算机 正版Python 入门经典 [美]Katie Cu,31.60
Python数据挖掘入门与实践 [澳] Robert Layton,47.30
Python数据分析实战 【意】内利(Fabio Nelli),47.30
编程导论——以Python为舟,59.30
Python游戏编程快速上手-(第4版),58.70
Web接口开发与自动化测试基于Python语言,50.20
Python数据挖掘概念.方法与实践,50.20
Python科学计算机基础教程,41.70
Python程序设计案例教程——从入门到机器学习（,41.70
Python编程 Mark Lutz,164.30
Python大数据与量化交易 何海群,78.70
从Python开始学编程 畅销书籍 计算机 正版 Vamei,39.70
Python 极客项目编程 [美] Mahesh Venkitachalam,54.90
Python数据科学实践指南 新华正版,48.30
Python金融实战 [美] Yuxing Yan 严玉星,62.50
"精通Python自然语言处理 [印度] Deepti Chopra, Nisheeth J",47.30
Python编程从入门到实践+Python神经网络编程 全2册 python核心编程基础教程快速上手,158.00
Python编程快速上手+Java编程思想（第4版）全2册 网络爬虫书籍计算机 视频编程从入门到精通,177.00
"Python统计分析 建模 数据分析 讲述统计数据分析与应用 Springer""统计和计",79.00
PYTHON 3.6从入门到精通(视频教学版),73.87
PYTHON核心编程(XX版) [美]Wesley J.Chun,70.10
3本套 python基础教程 Python3.5编程从入门到实践 Python神经网络编程 网络爬虫,240.00
Python程序设计案例教程-从入门到机器学习(微课版),36.30
玩转Python轻松过二级,38.20
Python绝技：运用Python成为数据工程师,71.89
Python与机器学习实战：决策树、集成学习、支持向量机与神经网络算法详解及编程实现,62.79
包邮 Python金融实战+python金融大数据分析 2本 python数据分析方法教程,129.00
包邮 物联网Python开发实战,49.90
精通Python网络爬虫：核心技术、框架与项目实战 计算机与互联网 书籍|5386911,48.30
电子工业：Python 3学习笔记(上卷) 雨痕,66.75
包邮 Python机器学习算法 Python语言编程教程书籍 python数据分析书籍,53.50
程序设计导论：Python语言实践 计算机与互联网 书籍|5007973,55.30
从零开始学Python网络爬虫 计算机与互联网 书籍|6821955,41.30
Python程序设计（原书第2版） 计算机与互联网 书籍|8053459,83.30
正版包邮 Python核心编程第3版中级Python开发 Python基础教程学习手册,73.00
2本 数据结构 Python语言描述+Python基础教程 第3版,120.00
2本 数据结构 Python语言描述+Python程序设计 第3版,98.60
Python全栈开发实践入门 Python语言编程教程书籍 Docker容器技术前端开发,49.50
树莓派开发实战 第2版 python开发从入门到精通,63.60
python数据分析实战 了解数据分析全貌,59.00
PySpark实战指南：利用Python和Spark构建数据密集型应用并规模化部署,44.10
深度实践OpenStack：基于Python的OpenStack组件开发     喻涛,71.10
Python文本分析      数据科学与工程技术丛书         机械工业出版社,71.10
Python+Spark 2.0+Hadoop机器学习与大数据实战机器学习算法与大数据技术,73.80
清华大学：Python 3.7从零开始学,59.25
Python极客项目编程 python核心编程基础教程书籍 python编程语言从入,51.60
现货正版 流畅的Python python编程教程书籍 python代码大全,103.00
包邮Python数据科学手册 Python数据分析计算教程书籍,82.50
包邮 Python科学计算基础教程+ Python地理空间分析指南（第2版）Python语,95.80
区域包邮Python高手之路+Python自动化运维   Python编程入门书籍  2本,89.00
预测分析：Python语言实现 预测分析建模教程书籍 数据可视化分析技术书籍 数据挖掘建模,42.60
Python机器学习算法+大战机器学习+机器学习及实践+TensorFlow实战 4本,186.00
正版 笨办法学Python 3 基础编程从入门到实践核心编程语言书籍计算机程序设计从零到,50.40
Python爬虫开发 从入门到实战 微课版 微课版Python爬虫 案例丰富 讲解详细,39.80
全新正版书籍 Python 3网络爬虫开发实战 崔庆才 人民邮电出版社 978711548,78.20
正版 Python新手使用Django架站的16堂课 何敏煌Python语言程序设计教程,68.60
虫术 Python绝技 梁睿坤 著 Python 3网络爬虫开发实战教程书籍 深入分析爬虫测试与调试,99.00
零起点Python足彩大数据与机器学习实盘分析  何海群著 Python编程语言教程书籍 Panda,73.20
Python编程与问题求解 python语言编程教程书籍 python入门书 python',59.80
PySpark实战指南 利用Python和Spark构建数据密集型应用并规模化部署 Apache S,36.30
Python 3学习笔记上卷雨痕 python3.6语言教程书籍 python编程从入,66.60
Python编程从零基础到项目实战(微课视频版),45.50
Python网络爬虫从入门到实践,36.80
利用Python进行数据分析 9787111436737,60.50
2本 Python编程从零基础到项目实战+利用Python进行数据分析 原书第2版,132.80
Python核心编程 第3版 英文版,70.70
零基础学Python 附光盘python基础教程 零开始从入门到精通,59.00
Python数据科学实践指南,44.30
正版 PYTHON基础教程（第3版） （挪威）海特兰德　人民邮电,79.20
正版 PYTHON从菜鸟到高手 李宁 清华 9787302507161,110.10
机械工业：Python学习手册（原书第5版）,159.00
包邮 Python科学计算基础教程+Python科学计算(第2版) 2本,124.80
包邮   NLTK基础教程——用NLTK和Python库构建机器学习应用,35.60
包邮预售 Python程序设计基础（原书第4版）托尼·加迪斯/计算机科学从书|8054079,69.30
Python深度学习,47.79
人民邮电：程序员学Python,62.00
2本  流畅的Python Python编程 从入门到实践 python数据分析代,162.90
深入浅出深度学习：原理剖析与Python实践,57.70
包邮 程序设计导论：Python语言实践|5007973,55.30
包邮 Python贝叶斯分析|7296276,55.20
正版 Python带我起飞 入门 进阶 商业实战 李金洪 Python3.5视频教程书籍,66.60
正版 Python基础教程 第3版 袁国忠手教授Python编程实践Python从入门到,75.30
Python数据科学手册,88.29
Python数据科学,82.17
Python 3.6零基础入门与实战,48.97
实用机器学习 python机器学习入门教程书籍 机器学习 算法,53.80
正版 Python Web开发实战 董伟明Python语言编程教程Python Web开,80.80
Python Web开发实战 python搭建web服务器 Python编程实践教程书 web前段开,74.80
Python数据分析,47.79
Python物理建模初学者指南,47.79
Python机器学习 5个数据科学家案例解析,41.34
程序员学Python Python编程入门进阶指南 程序设计领域学者裘宗燕教授力作 Py,89.00
Python程序设计——从基础到开发,35.80
Selenium自动化测试 基于Python语言,35.60
2本 Python编程 从入门到实践+利用Python进行数据分析,152.50
树莓派就这么玩 配视频教程 树莓派实战指南 树莓派Python编程指南 编程教程 程序设计教材 树莓,39.90
正版 Python编程之美 #佳实践指南 夏永锋 Python百科学习指南编辑工具配置代,72.20
Python计算机视觉编程 核心编程设计开发基础教程 动态脚本语言教材 python高手之路 pyt,47.10
Python爬虫开发 从入门到实战 微课版 微课版Python爬虫 案例丰富 讲解详细,49.80
用Python写网络爬虫 *二2版 python3网络爬虫开发实,49.00
达人迷 Python趣味编程10例 Python入门到实践 青少年编程书籍 STEAM&,66.80
Python语言程序设计 Python编程书籍 计算机科学丛书 程序设计,59.00
21天学通Python第二版 零基础入门学习python程序设计python基础教程 pyhton,43.70
教孩子学编程Python语言版 python从入门到实践 python核心技术 python零基础入,59.00
Python学习从入门到实践,40.80
软件架构-Python语言实现,67.20
从零开始学Python网络爬虫,50.20
miro:bit魔法修炼之Mpython初体验,46.80
Python 3程序开发指南（第2版 修订版)从入门到实践教程书,49.30
Python Linux系统管理与自动化运维,62.30
Python网络数据采集 python语言网络数据采集教程书籍 python编程基础入门教程 网络爬,41.40
Python数据分析与应用 企业真实项目案例 源代码等相关学习资源 大数据 数据分析 数据挖掘 高职,35.40
[正版二手] Python数据科学实践指南9787111566526纪路/机械工业,24.00
Python数据科学手册,62.10
Python数据挖掘：概念、方法与实践,44.30
Effective Python-编写高质量Python代码的59个有效方法 [美]布雷特,48.50
OpenCV 3计算机视觉:Python语言实现(原书XX版) 畅销书籍 正版OpenCV,40.20
像计算机科学一样思考Python(XX版) 畅销书籍 正版像计算机科学一样思考Python,39.20
Python编程从入门到实践+学习编程步 零基础上手Python开发 全2册 pyhton从入门,168.80
OpenCV算法精解 OpenCV教程书籍 C++和Python代码拆分算法实现方法 数字图像处理基,79.00
Python深度学习+Python从小白到大牛 2册套装 计算机编程语言与程序设计书籍 机器学习基础,114.00
跟老齐学Python：Django实战,51.60
包邮 Python程序设计|4925687,55.30
Python 3爬虫 数据清洗与可视化实战+Python 3网络爬虫开发实战+神经网络编程 3本,163.80
【Python书籍】零起点Python足彩大数据与机器学习实盘分析 何海群 Python,76.20
包邮 Python学习从入门到实践 python基础教程书籍 Python核心编程 书籍,39.50
包邮 树莓派开发实战（第2版）+数字匠人:树莓派Python编程指南 2本,112.00
包邮 Python编程-从入门到实践＋Python网络爬虫从入门到实践 2本 核心编程语言书籍,99.00
包邮 Python地理数据处理+Python数据抓取技术与实战 2本  python编程语,93.00
包邮 深入浅出深度学习：原理剖析与Python实践,60.50
基于ArcGIS的Python编程秘笈(第2版) 9787115438041,53.80
Python与量化投资,81.18
Python高性能 *2版 机器学习 人工智能 信息检索 数值计,59.00
3本套 python基础教程 Python3.5编程从入门到实践 Python神经网络编程 网络爬虫,238.00
Python神经网络编程人工智能深度学习机器学习领域图书籍,49.80
贝叶斯思维 统计建模的Python学习法,44.59
Python大战机器学习+TensorFlow实战+Python机器学习及实践+Tenso,198.80
包邮 机器人Python极客编程入门与实战 Python极客团队 python极客机器人编,44.80
Python自然语言处理,72.09
Python高性能编程,63.99
包邮  深度学习原理与TensorFlow实践+Python大战机器学习 共2本,116.00
包邮 Python与机器学习实战+深入浅出深度学习:原理剖析与Python实践 2本,112.00
包邮 预测分析 Python语言实现+预测分析建模:Python与R语言实现 2本,104.00
Python程序设计  计算机科学系列丛书  程序设计 编程书 计算机 程序设计教材 python编,58.50
Python极客项目编程 python核心编程基础 python编程语言从入门到精通 python学,48.50
包邮 Python网络爬虫从入门到实践 python数据抓取技术教程书籍 python网络,38.80
正版 Python编程 从入门到实践+核心编程 第3版(全2册) Python3.5编程,145.50
包邮 轻量级Django+Python高效开发实战  2本,97.00
Python计算与编程实践 多媒体方法 原书第2版  Python程序设计入门 Python编程宝典,51.10
正版 Python基础教程 第3版 + 数据结构 Python语言描述 编程语言 计算机,132.50
预测分析建模：Python与R语言实现 计算机与互联网 书籍|4980710,55.30
包邮  营销数据科学：用R和Python进行预测分析的建模技术,63.50
python 程序设计入门到实战 python基础教程 python核心编程 python编程从入门,50.40
数据科学导论：Python语言实现 计算机与互联网 书籍|4974300,34.30
R用户Python学习指南：数据科学方法 计算机与互联网 书籍|8053722,48.30
软件自动化测试开发  java和python测试开发实用指南/Web自动化测试/软件自动化测试技术书,43.70
Python Qt GUI快速编程 PyQt,59.00
（正版） 跟老齐学Python：轻松入门  9787121306624,50.20
Python程序设计开发宝典 清华大学出版社 董付国 9787302472100,52.40
包邮OpenCV算法精解：基于Python与C++ OpenCV入门教程书籍,59.00
Python与量化投资：从基础到实战 王小川 电子工业出版社,71.00
零基础入门学习Python,38.12
Python机器学习,65.57
21天学通Python（第2版）,49.04
Python游戏编程快速上手第4版编程入门教程书籍,49.30
Python地理数据处理 Python地理数据技术教程书籍,57.60
从零开始学Python网络爬虫,48.97
面向ArcGIS的Python脚本编程,39.69
Python网络爬虫实例教程 视频讲解版 大学教材,49.80
2本 Python编程从零基础到项目实战+Python编程之美 最佳实践指南,109.80
Python项目开发实战 第2版 Web前端开发教程书籍 Python编程,56.40
Python自动化运维技术与最佳实践 程序设计编程,51.60
全新正版！Python 3标准库 道格 赫尔曼 华章程序员书库计算机软件工具程序设计详尽参考机械工业,150.00
Python机器学习入门英文版影印版安德烈亚斯·穆勒东南大学出版9787564169060,71.50
自学Python 编程基础 科学计算及数据分析 Python初学者自学笔记,56.60
机器学习系统设计：Python语言实现,44.30
2本 Scratch少儿趣味编程 python编程入门教程 家长孩子一起学编程书籍,98.60
Python金融实战+python金融大数据分析 2本 python数据分析方法教程,129.90
包邮 数据天才：数据科学家修炼之道+Python大战机器学习:数据科学家的*一个小目标,117.00
Python程序员面试算法宝典 张波 楚秦 等编著/机械工业出版社/9787111607,58.50
包邮达人迷 Raspberry Pi趣味编程13例 python 编程入门 树莓派,66.60
Keras快速上手 基于Python的深度学习实战 keras编程教程书籍  谢梁,56.80
2本 精通Python爬虫框架Scrapy +用Python写网络爬虫 第2版,77.10
3本 数据结构 Python语言描述+Python算法教程+Python基础教程 第3版,169.30
Python机器学习算法 赵志勇 著  深入分析机器学习,49.90
Python绝技：运用Python成为黑客,56.90
Python程序设计 第3版 Python入门教程书籍,49.50
Python数据科学：技术详解与商业实践,74.00
包邮 程序设计导论：Python计算与应用开发实践（原书第2版）|8053725,69.30
【全2册】零基础入门学习Python+Python 3.0科学计算指南 李佳宇 零基础入,98.70
包邮 玩转Python网络爬虫+Python 3网络爬虫开发实战+Python 3.5从零开始学,169.80
Python 3学习笔记 上卷 python基础教程 python编程从入门到实践 python程序,60.60
数据科学导论：Python语言实现,36.80
Python从入门到项目实践,70.00
机器人Python极客编程入门与实战 9787121322921,40.10
Python编程基础 9787115434142,30.60
（正版） Selenium 2自动化测试实战——基于Python语言  978712127,38.40
从零开始学PYTHON数据分析与挖掘,65.57
Python并行编程手册,48.38
程序员学PYTHON,72.09
跟老齐学Python,56.58
教孩子学编程（Python语言版）,47.79
知识网络与合作网络的关系——基于Python编程 格致出版社 张晓黎 新华书店 配送,50.20
PYTHON从小白到大牛   关东升 程序设计Python爬虫科学计算机器学习书籍,72.00
Python编程从入门到精通 零基础学编程基础教程核心编程图书 网络编程web开发大数据,79.00
青少年学Python 编程真好玩 趣学Python 赠教学视频 Python入门书 全彩,79.00
预售 预计6月上旬发货 达人迷 Python趣味编程10例 Python入门到实践 青少,57.90
Python 3面向对象编程-第2版-(影印版),70.40
Python高性能-(第2版),50.20
Python数据抓取技术与实战,41.70
Python网络爬虫从入门到实践,41.70
Python程序设计教程,33.80
Effective Python:编写高质量Python代码的59个有效方法 978711,38.40
Python高性能编程 python 编程,63.20
Python 3.6从入门到精通（视频教学版）,75.70
Python网络爬虫实战（第2版）,67.20
Python爬虫开发与项目实战,67.20
Python 3.7从零开始学,67.20
精通Python网络爬虫-核心技术.框架与项目实战,58.70
从python开始学编程,41.70
Python程序设计基础（第2版）,41.70
Python程序设计入门,33.20
Python编程基础 9787115434142 闫俊伢,29.30
Python数据分析基础教程:NumPy学习指南(XX版) 畅销书籍 计算机ython数据,39.20
Python网络爬虫实例教程 视频讲解版,40.34
趣学Python编程 Jason Briggs,36.70
"Python 3程序开发指南(XX版 修订版) [美]萨默菲尔德,王弘博,孙传庆",54.90
教孩子学编程 Python语言版 [美] Bryson Payne,47.30
Python高性能编程 [美] Micha Gorelick 戈雷利克 Ian Ozsva,62.50
跟老齐学Python Django实战 齐伟著,55.60
Python设计模式(XX版) 畅销书籍 计算机 正版 [印度]Chetan Giridh,31.60
包邮 深度实践OpenStack：基于Python的OpenStack组|7502219,55.30
Python机器学习,67.20
2本套 Python编程入门到实践 流畅python 核心编程的基础教程书籍 python3.5计算,212.00
正版 Python核心编程第3版 python3爬虫数据分析 python入门实战书籍 python,96.00
用Python写网络爬虫,36.60
Python语言在Abaqus中的应用(含光盘),35.00
Python自然语言处理+Python计算机视觉编程2本,113.00
Python与机器学习实战：决策树、集成学习、支持向量机与神经网络算法详解及编程实现,44.90
Python 3 面向对象编程(第2版),83.16
Python高效开发实战——Django、Tornado、Flask、Twisted,80.99
Keras快速上手：基于Python的深度学习实战,67.15
包邮 Python与量化投资：从基础到实战+量化投资：以Python为工具 2本,149.00
2本 Python3 网络爬虫开发实战 + 用Python写网络爬虫,105.70
流畅的Python python数据分析代码大全入门到精通教程,99.30
2本 Python编程从零基础到项目实战+精通Python爬虫框架Scrapy,86.00
Python自然语言处理 编程语言程序设计书,63.60
Python参考手册 第4版 修订版,63.60
零起点Python大数据与量化交易,74.00
精通Python网络爬虫：核心技术、框架与项目实战 爬取技术与反爬公关技巧,51.60
Python与机器学习实战,51.60
FLASKVEB开发：基于PYTHONR的WEB应用开发实战（第2版）,55.20
清华大学：Python 3.6从入门到精通（视频教学版）,66.75
包邮  Python机器学习实践指南+ 零起点Python机器学习快速入门,96.00
包邮  零起点Python机器学习快速入门+ 面向机器智能的TensorFlow实践,96.00
实用机器学习+Python机器学习及实践：从零开始通往Kaggle竞赛之路,89.60
包邮精通Python自然语言处理+NLTK基础教程 2本 python开发教程书籍,80.90
Python与机器学习实战：决策树、集成学习、支持向量机与神经网络算法详解及编程实现,49.90
包邮 程序设计导论：Python语言实践（英文版）|4912462,97.30
利用Python进行数据分析 python编程教材 数据采集 数据思维 数据挖掘 精通数据科学,66.00
Python语言及其应用python语言程序设计Python程序设计教程Python书籍python,55.50
正版 从零开始学Python数据分析 视频教学版 罗攀 软件程序设计Python数据分析,56.20
Python设计模式 第2版 python语言编程书籍 python程序设计,27.30
【计算机网络】Python大战机器学习：数据科学家的第一个小目标 算法笔记 人工神经网络,210.80
Python可以这样学 零基础学习python的指南 Python基础教程书籍 Python代码优化,51.10
Python基础教程 第3版 图灵程序设计丛书 编程新手入门 软件工具 python基础学习手册 p,69.50
Python与有限元--基于Python编程的有限元分析及应用扩展 Python编程有限元分析开源框,32.30
Python科学计算(附光盘第2版)网站开发管理应用程序 Python数据库创建工具 程序设计语,83.60
Python算法教程 python语言编程入门书籍 Python程序设计教材Python基础教程 利,48.50
Python数据挖掘入门与实践 python3爬虫数据分析 挖掘基础教程/python数据挖掘导论算,41.40
Selenium2自动化测试实战:基于Python语言 虫师 本书适合软件功能测试人员、软件自动化测,59.00
[正版二手] Python入门-(影印版)9787564159139卢布诺维克/东南大学,36.00
机器学**统设计：Python语言实现,44.30
青少年学Python 编程真好玩 趣学Python 赠教学视频 Python入门书 全彩印刷 正版,57.70
Python 3标准库,149.25
编程真好玩+ 趣学Python-教孩子学编程 组套装,102.90
Python数据分析(第2版),50.40
Python 深度学习实战 Python机器学习算法教程 神经网络建模强化学习方法迁移学习解决方法,58.50
Python Qt GUI快速编程:PyQt编程指南 计算机网络 python语言编程入门教程书籍,58.00
Python数据分析基础 零编程经验学会Python编程从入门到实践python3.0绝技核心编程基,48.50
Python书籍入门教程 零起点Python机器学习快速入门 何海群机器学习周志华 深度学习中文版d,43.70
笨办法学Python 3,47.20
零基础入门学习Python,42.08
Python爬虫开发与项目实战,59.30
Python自然语言处理,59.30
"Python计算机视觉编程[美]Jan Erik Solem,朱文涛97871153523",207.00
（正版） 零起点Python大数据与量化交易  9787121306594,84.20
（正版） Keras快速上手：基于Python的深度学习实战  9787121318726,53.70
Python绝技：运用Python成为黑客出版社:电子工业出版社9787121277139,212.00
零起点Python大数据与量化交易何海群9787121306594电子工业出版社,198.00
Python机器学习英文版影印版塞巴斯蒂安·拉什卡东南大学出版社9787564170776,70.00
HEAD FIRT PYTHON(第2版),99.84
Python测试驱动开发,96.39
Python高级编程（第2版）,72.09
Python参考手册（第4版·修订版）,72.09
Python数据分析从入门到精通,56.58
Python程序设计（第3版）,55.89
从零开始学Python网络爬虫,48.97
Python并行编程手册,48.38
Python高手之路（第3版）,44.55
Python数据挖掘入门与实践 畅销书籍 计算机 正版 [澳] Robert Layton,46.80
Python编程快速上手:让繁琐工作自动化 畅销书籍 计算机 正版Python编程快速上手,54.40
